Código,Nombre,SubCategoría,Costo,Precio
75024635,CREMINO CON AVELLANA 18G,DULCES EN GENERAL,$2.500,$4.000
719886250316,PALETA PELON PELONETA SABOR CHAMOY CON SANDIA CON.21 G,DULCES EN GENERAL,$4.000,$4.000
759686241183,PALETA SANDI BROCHA 16 G,DULCES EN GENERAL,$1.410,$3.000
10241250151,PALETA DE HUESITO 13 G,DULCES EN GENERAL,$2.000,$2.000
719886250330,"PALETA PELON PELONETA, TAMARINDO CON MANGO 21 G",DULCES EN GENERAL,$4.000,$4.000
75073268,BUBBALOO MORA AZUL 5.1GR,DULCES EN GENERAL,$0.833,$1.500
75073275,BUBBALOO SABOR PLATANO 5.1 G,DULCES EN GENERAL,$0.851,$1.500
7502271910499,SNICKERS CAJA DE CHOCOLATE 26.5 G,DULCES EN GENERAL,$16.000,$16.000
724869003292,BOMBONES MALVAVISCOS BIANCHI 400 G,DULCES EN GENERAL,$25.000,$31.000
719886120299,CRAYON SABOR UVA,DULCES EN GENERAL,$6.000,$10.000
719886120275,CRAYON SABOR  FRESA 28 G,DULCES EN GENERAL,$6.000,$10.000
719886120268,CRAYON SABOR  FRESA 280G,DULCES EN GENERAL,$6.000,$6.000
719886120282,CRAYON SABOR UVA 280 G,DULCES EN GENERAL,$6.000,$6.000
7502226815022,LUCAS   MUECAS  SABOR  CHAMOY 24 G,DULCES EN GENERAL,$6.550,$8.000
7502271911427,M&M CHOCOLATE 43.8 G,DULCES EN GENERAL,$14.500,$18.000
7501059289253,CRUNCH STICK 9 G,DULCES EN GENERAL,$2.000,$2.500
724869000871,BOMBONES MALVABISCOS BIANCHI GIGANTE 840 G,DULCES EN GENERAL,$54.000,$65.000
75057596,TRIDENT FRUIT MIX,DULCES EN GENERAL,$2.000,$2.000
75066932,TRIDENT CANELA 52G,DULCES EN GENERAL,$1.975,$2.000
15289624,HUEVITOS RICOLINO,DULCES EN GENERAL,$1.000,$1.000
1524269,MONEDA PZ RICOLINO,DULCES EN GENERAL,$1.000,$2.000
719886211713,PELON PELO RICO TAMARINDO  30G,DULCES EN GENERAL,$6.000,$9.000
75022952,CHICLE CANELS,DULCES EN GENERAL,$1.000,$1.000
7506174512248,CHOC. SNICKERS 48GR,DULCES EN GENERAL,$14.000,$18.000
04056704,M`M MINIS TUBO 30GR,DULCES EN GENERAL,$15.000,$15.000
75038465,PALETA BOMBA CHILE 15GR,DULCES EN GENERAL,$2.000,$3.000
724869007818,MAZAPAN CHOCOLATE 25GR,DULCES EN GENERAL,$3.469,$5.000
7501059299252,CARLOS V SEMIAMARGO 20GR,DULCES EN GENERAL,$6.325,$10.000
7501015511107,CANASTA LA CORONA PZA,DULCES EN GENERAL,$1.000,$1.500
7501031280094,POLLITOS LA CORONA PZA,DULCES EN GENERAL,$1.000,$1.000
7501030426264,PIKAROS RICOLINO 16.5GR,DULCES EN GENERAL,$3.121,$3.000
022000279033,ORBIT AMERICANO MENTA 16.2GR,DULCES EN GENERAL,$8.000,$8.000
7622210612014,HALLS FRUTOS ROJOS 25.2GR,DULCES EN GENERAL,$6.000,$7.000
7622210464811,TRIDENT XTRA CARE FRESHMINT 16.32GR,DULCES EN GENERAL,$7.000,$9.000
1013,PALETA REBANADITAS 16GR,DULCES EN GENERAL,$1.000,$2.000
75073244,BUBBALOO FRESA 5.5GR,DULCES EN GENERAL,$0.819,$1.500
75068899,CRACK-UPS 5GR BUBBALOO,DULCES EN GENERAL,$0.500,$1.500
75068011,"CLORETS 4""S MENTA 5.2 GR",DULCES EN GENERAL,$2.225,$2.500
02261003,ORBIT HIERBABUENA 5.6GR,DULCES EN GENERAL,$2.025,$3.000
02201302,ORBIT FRESA 5.3 GR,DULCES EN GENERAL,$2.025,$3.000
75045623,TRIDENT MENTA 5.2 GR,DULCES EN GENERAL,$2.225,$3.000
7501058636720,CARLOS V BLANCO BARRITA 8 GR,DULCES EN GENERAL,$1.000,$2.000
7501058623324,CARLOS V BARRITA STICK 8GR,DULCES EN GENERAL,$1.000,$2.500
725181369011,SKWINKLES MANGO-CHAMOY 19.5GR,DULCES EN GENERAL,$5.000,$9.000
55636,MILKY WAY MINIS PZA,DULCES EN GENERAL,$2.000,$3.000
706460200164,SNICKER VITROLERO PZA,DULCES EN GENERAL,$2.692,$4.000
75019426,MM MINIS CONF. 4.5GR,DULCES EN GENERAL,$2.000,$3.000
7506174513931,LUCAS MUECAS PICK MACHIN 24GR,DULCES EN GENERAL,$5.000,$7.000
7502226815770,LUCAS MUECAS PICA #$%! 24GR,DULCES EN GENERAL,$5.000,$7.000
7506174511135,M´M CARAMELO 40GR,DULCES EN GENERAL,$11.000,$15.000
757528029302,SUCHITLAN MALVAVISCOS VERO 34GR,DULCES EN GENERAL,$4.000,$5.000
058496829605,SKITTLES ORIGINAL 61GR,DULCES EN GENERAL,$9.000,$11.000
7622210774163,TRIDENT VALUPACK FRESHMIX 30.6GR,DULCES EN GENERAL,$10.000,$12.000
724869002226,MINI MALVAVISCOS 15GR,DULCES EN GENERAL,$1.000,$4.000
75030841,GUDU POP MULTISABOR 8.5GR,DULCES EN GENERAL,$1.000,$2.000
75021726,GUDU POP FUEGO 8.5GR,DULCES EN GENERAL,$1.000,$2.000
7501011176713,TIX TIX CHUPA BARRITA 12GR,DULCES EN GENERAL,$2.000,$10.000
7502226813400,SKITTLES MORAS 24GR,DULCES EN GENERAL,$3.000,$5.000
7502226813370,SKITTLES ORIGINAL  24GR,DULCES EN GENERAL,$3.000,$5.000
75027971,BON O BON CACAHUATE 15GR,DULCES EN GENERAL,$4.000,$5.000
7501058620798,CARLOS V DUO 16GR,DULCES EN GENERAL,$0.000,$2.000
7501059292147,ABUELITA NESTLE BARRITA 12GR,DULCES EN GENERAL,$0.000,$3.000
75031022,BON O BON CAFE 15GR,DULCES EN GENERAL,$0.000,$2.000
7502226815145,LUCAS PANZON SANDIA 38GR,DULCES EN GENERAL,$7.450,$10.000
719886210792,PELON PELO RICO HOT INTENSO 30GR,DULCES EN GENERAL,$0.000,$5.000
719886152221,PELON PELO RICO MANGO 35GR,DULCES EN GENERAL,$0.000,$5.000
719886120060,CRAYON MANZANA VERDE 32GR,DULCES EN GENERAL,$0.000,$5.000
725181389019,LUCAS BOMVASO LIMON 30GR,DULCES EN GENERAL,$6.300,$6.000
7502226814995,LUCAS MUECAS MANGO 24GR,DULCES EN GENERAL,$7.000,$10.000
7502226815084,LUCAS MUECAS SANDIA 24GR,DULCES EN GENERAL,$7.000,$10.000
7502226815114,LUCAS MUECAS PEPINO 24GR,DULCES EN GENERAL,$7.000,$10.000
7502226815053,LUCAS MUECAS CEREZA 24GR,DULCES EN GENERAL,$6.550,$10.000
7501059223905,CRUNCH NESTLE 40GR,DULCES EN GENERAL,$0.000,$6.000
7501073417052,CAJETOSO CHOCOLATE 45GR,DULCES EN GENERAL,$0.000,$12.000
7501059224124,CAJETOSO CACAHUATE 45GR,DULCES EN GENERAL,$0.000,$12.000
7506174500214,MILKY WAY BAR 52.3GR,DULCES EN GENERAL,$0.000,$12.000
7506174500207,SNICKERS 52.7GR,DULCES EN GENERAL,$0.000,$12.000
7622210654489,SOUR PATCH KIDS 56GR FRUTAS,DULCES EN GENERAL,$0.000,$6.000
759686843684,PALETA MANGO VERO 16GR,DULCES EN GENERAL,$0.000,$2.000
22000018465,SKITTLES ORIGINAL 61.5GR,DULCES EN GENERAL,$0.000,$11.000
12165,OBLEAS CAJETA CORONADO 14GR,DULCES EN GENERAL,$0.000,$2.000
725181249016,SKWINKLES SALSAGHETI 24GR,DULCES EN GENERAL,$6.200,$9.000
73390018382,CHUPA CHUPS XTREMES FRUTAS 57GR,DULCES EN GENERAL,$0.000,$3.500
7502226811970,SKWINKLOTE TAMARINDO 40GR,DULCES EN GENERAL,$0.000,$12.000
7502226813820,SKWINKLOTE SANDIA 40GR,DULCES EN GENERAL,$0.000,$15.000
7502226812960,SKWINKLES RELLENOS 26GR,DULCES EN GENERAL,$0.000,$10.000
725181105015,SKWINKLES CLASICOS 19.5GR,DULCES EN GENERAL,$0.000,$9.000
7501059298828,LARIN ARANDANOS 24GR,DULCES EN GENERAL,$0.000,$1.000
7501059299443,LARIN NUEZ 24GR,DULCES EN GENERAL,$9.700,$12.000
7501059274341,LARIN SIN AZUCAR 19GR,DULCES EN GENERAL,$0.000,$7.000
756774011734,TURIN CHOCOLATE AMARGO 18GR,DULCES EN GENERAL,$0.000,$12.000
7501059299436,LARIN ALMENDRA 24GR,DULCES EN GENERAL,$9.700,$12.000
12164,COCADAS MARSAM,DULCES EN GENERAL,$0.000,$7.000
76350616758,AIRHEARS BITES 65GR,DULCES EN GENERAL,$0.000,$5.000
7501059242913,TIN LARIN 21GR,DULCES EN GENERAL,$6.320,$8.000
78605831,TIC TAC FRESA 16GR,DULCES EN GENERAL,$0.000,$11.000
80050780,TIC TAC YERBABUENA TWIST 16GR,DULCES EN GENERAL,$0.000,$11.000
12163,MAZAPAN DE LA ROSA 12.5GR,DULCES EN GENERAL,$0.000,$2.000
724869001380,MAZAPAN DE LA ROSA GIGANTE 50GR,DULCES EN GENERAL,$5.663,$7.000
7891000248362,KIT KAT NESTLE 41.5GR,DULCES EN GENERAL,$13.489,$14.000
7502225960020,SUPER REBANADITAS 25GR,DULCES EN GENERAL,$0.000,$9.000
759686264687,PALETA SANDI BROCHAS VERO 14GR,DULCES EN GENERAL,$1.538,$3.000
7503030374613,PALETA ELOTES VERO 14GR,DULCES EN GENERAL,$1.900,$3.000
7501058638083,CARLOS V SUIZO 18GR,DULCES EN GENERAL,$6.163,$10.000
7501056903190,BUBBALOO XTREME 20.5GR PIK-FUEGO,DULCES EN GENERAL,$3.710,$7.000
7501056900168,BUBBALOO XTREME 16.6GR MORA AZUL,DULCES EN GENERAL,$4.250,$5.000
7501056900151,BUBBALOO XTREME 16.6GR FRESA,DULCES EN GENERAL,$4.250,$5.000
22110079806,HUBBA BUBBA 56.7GR TUTTI FRUTTI,DULCES EN GENERAL,$0.000,$16.000
7501058628749,LARIN NARANJA 24GR,DULCES EN GENERAL,$0.000,$4.500
7501059299429,LARIN AVELLANAS 24GR,DULCES EN GENERAL,$0.000,$12.000
7501059287327,CARLOS V BLANCO 9GR,DULCES EN GENERAL,$0.000,$5.000
78909434,FERRERO ROCHER 27.5 GR,DULCES EN GENERAL,$25.499,$30.000
7501011145566,ROCKA LETA  SONRICS 24GR,DULCES EN GENERAL,$7.585,$7.000
75038489,PALETA MANITA VERO 16GR,DULCES EN GENERAL,$0.000,$2.000
7501024562039,JOLLY RANCHER SABORES 33GR,DULCES EN GENERAL,$0.000,$12.000
7502226813882,PIKLUCAS ENCHILADAS 25GR,DULCES EN GENERAL,$0.000,$11.000
7506105601065,CLORETS 7,DULCES EN GENERAL,$0.000,$13.000
75051884,CLORETS 4,DULCES EN GENERAL,$0.000,$9.000
7622210461742,TRIDENT SUAVE YERBABUENA 10.2GR,DULCES EN GENERAL,$0.000,$4.500
75051969,BUBBALOO MORA AZUL 5.5GR,DULCES EN GENERAL,$0.000,$1.500
75051945,BUBBALOO TUTTI FRUTTI 5.5GR,DULCES EN GENERAL,$0.000,$1.500
75073251,BUBBALOO MENTA 5.5GR,DULCES EN GENERAL,$0.819,$1.500
75051938,BUBBALOO FRESA 5.5GR,DULCES EN GENERAL,$0.000,$1.500
75073299,BUBBALOO YERBABUENA 5.5GR,DULCES EN GENERAL,$0.819,$1.500
75051976,BUBBALOO PLATANO 5.5GR,DULCES EN GENERAL,$0.000,$1.500
26321,CANELS,DULCES EN GENERAL,$0.843,$1.500
75045685,TRIDENT MORA AZUL 5.2GR,DULCES EN GENERAL,$1.768,$3.000
75045616,TRIDENT YERBABUENA 5.2GR,DULCES EN GENERAL,$2.225,$3.000
75038762,ORBIT FRESA 5.3GR,DULCES EN GENERAL,$2.000,$3.000
75045654,TRIDENT FRESA 5.2GR,DULCES EN GENERAL,$1.625,$3.000
75045494,TRIDENT FRESHMINT 5.2GR,DULCES EN GENERAL,$1.975,$3.000
75038823,ORBIT HIERBABUENA 5.6GR,DULCES EN GENERAL,$2.000,$3.000
75039394,ORBIT MENTA 5.6GR,DULCES EN GENERAL,$2.000,$3.000
75040437,ORBIT POLAR MINT 5.6GR,DULCES EN GENERAL,$2.000,$3.000
754177505829,WINIS CEREZA 18.2GR,DULCES EN GENERAL,$0.000,$0.000
75040772,ALKA MIEL 30.6GR,DULCES EN GENERAL,$0.000,$0.000
75040796,ALKA MENTA YERBABUENA 30.6GR,DULCES EN GENERAL,$0.000,$0.000
7622210267818,HALLS MENTA 25.2GR,DULCES EN GENERAL,$5.655,$8.000
7622210267825,HALLS CEREZA 25.2GR,DULCES EN GENERAL,$5.655,$8.000
754177505812,WINIS LIMON 18.2GR,DULCES EN GENERAL,$0.000,$0.000
754177505836,WINIS NARANJA 18.2GR,DULCES EN GENERAL,$0.000,$0.000
754177505805,WINIS UVA 18.2GR,DULCES EN GENERAL,$0.000,$0.000
7622210267856,HALLS MORA AZUL 25.2GR,DULCES EN GENERAL,$5.655,$8.000
7622210529688,HALLS NEGRAS  EXTRA STRONG 25.2GR,DULCES EN GENERAL,$5.655,$8.000
7501059281165,FRESCAS NESTLE 35GR,DULCES EN GENERAL,$13.111,$16.000
7506174500467,M&M CHOCOLATE 47.9GR,DULCES EN GENERAL,$0.000,$18.000
7506174500450,MM CACAHUATE 49.3GR,DULCES EN GENERAL,$0.000,$14.000
12162,HUEVO TURIN 20GR,DULCES EN GENERAL,$0.000,$10.000
7622210699541,HALLS TROPICAL AIR 25.2 GR,DULCES EN GENERAL,$0.000,$7.000
7622210267863,HALLS MIEL 25.2 GR,DULCES EN GENERAL,$5.792,$8.000
7622210267870,HALLS COLORS 25.2 GR,DULCES EN GENERAL,$5.655,$8.000
7622210530714,HALLS YERBABUENA 25.2 GR,DULCES EN GENERAL,$7.167,$8.000
759686263680,RELLERINDOS TAMARINDO 11GR,DULCES EN GENERAL,$1.500,$0.000
7501011189058,GUDU VARITA 14GR,DULCES EN GENERAL,$0.000,$0.000
12161,GUDULETA 17GR,DULCES EN GENERAL,$0.000,$3.000
12160,MACARRON DE CANELA 20GR,DULCES EN GENERAL,$0.000,$2.000
75043360,CHICLOSO CAJETA CORONADO 6.2GR,DULCES EN GENERAL,$0.000,$0.000
7622210464774,TRIDENT XTRACARE MENTA 16.32GR,DULCES EN GENERAL,$0.000,$9.000
7622210464798,TRIDENT XTRACARE YERBABUENA 16.32GR,DULCES EN GENERAL,$0.000,$9.000
7506105606060,TRIDENT VALUPACK YERBABUENA 30.6GR,DULCES EN GENERAL,$14.580,$26.000
7506105606077,TRIDENT VALUPACK FRESHMINT 30.6GR,DULCES EN GENERAL,$15.417,$26.000
7506105606084,TRIDENT VALUPACK SANDIA 30.6GR,DULCES EN GENERAL,$15.417,$17.000
75022815,CHOCOLATE BAILEYS TURIN 10GR,DULCES EN GENERAL,$0.000,$0.000
756774011567,CONEJO TURIN CHOCOLATE 20GR,DULCES EN GENERAL,$9.500,$10.000
12158,PELOTA CHUTAZO 18.5GR,DULCES EN GENERAL,$4.167,$5.000
12157,CHUPA CHUPS 6GR,DULCES EN GENERAL,$0.000,$1.000
12156,PALETA TUTSI POP 20GR,DULCES EN GENERAL,$3.208,$5.000
759686562189,PALETA CUPIDO 16GR,DULCES EN GENERAL,$0.000,$2.000
757528027179,GOMITAS TARRITO VERO 35GR,DULCES EN GENERAL,$0.000,$9.000
7501011138865,INSPIREKA KONSTRUY 49GR,DULCES EN GENERAL,$15.562,$20.000
7501011140776,INSPIREKA ARMABLES 32GR,DULCES EN GENERAL,$17.010,$20.000
7500478003457,INSPIREKA ARENA MAGICA 30GR,DULCES EN GENERAL,$16.990,$20.000
7501011147942,INSPIREKA MOLDEABLE 45GR,DULCES EN GENERAL,$17.010,$20.000
7501011159969,INSPIREKA PINTA FRUT 20.4GR,DULCES EN GENERAL,$16.960,$20.000
207,TIX TIX TUBI PZA,DULCES EN GENERAL,$0.000,$1.000
7501030475217,MINI PINGUINOS CHOCOLATE 30GR,DULCES EN GENERAL,$0.000,$5.000
7501030437475,PINGUINOS COOKIES & CREAM 80GR,DULCES EN GENERAL,$0.000,$15.000
757528032913,GUMMY YUMMY 90GR CROWNS,DULCES EN GENERAL,$0.000,$15.000
757528032999,GUMMY YUMMY 90GR GLOWS,DULCES EN GENERAL,$0.000,$15.000
757528032630,GUMMY YUMMY 90GR FRUTAL,DULCES EN GENERAL,$0.000,$15.000
757528032951,GUMMY YUMMY 90GR AROS,DULCES EN GENERAL,$0.000,$15.000
757528033071,GUMMY YUMMY 90GR TAGS,DULCES EN GENERAL,$0.000,$15.000
757528032715,GUMMY YUMMY 90GR FLAN,DULCES EN GENERAL,$0.000,$15.000
757528032876,GUMMY YUMMY 90GR MANGO,DULCES EN GENERAL,$0.000,$15.000
87451,JUGUETE TOIS,DULCES WOW,$12.000,$16.000
78815,DULCES WOW,DULCES WOW,$6.000,$8.000
7503030374651,PALETA DE MANGO 14GR,DULCES WOW,$3.032,$3.000
7503030374736,CUPIDO 14GR,DULCES WOW,$2.300,$3.000
724869100106,MAZAPAN DE LA ROSA 28GR,DULCES WOW,$2.647,$5.000
725181035015,LUCAS GUSANO 36GR,DULCES WOW,$6.300,$9.000
7501125187131,ELECTROLIT HORCHATA 625ML,ELECTROLIT,$17.500,$25.000
7502268541491,ELECTROLIT ZERO UVA 625 ML,ELECTROLIT,$17.800,$25.000
7501125104688,ELECTROLIT NARANJA MANDARINA 625 ML,ELECTROLIT,$18.330,$25.000
7502268541477,ELECTROLIFE ZERO NARANJA MANDARINA 625ML,ELECTROLIT,$17.918,$25.000
7501125187179,ELECTROLIT GUAYABA 625ML,ELECTROLIT,$15.910,$25.000
7502268541446,ELECTROLIFE ZERO MORA AZUL 625ML,ELECTROLIT,$17.800,$25.000
7502268541484,ELECTROLIFE ZERO FRESA KIWI 625ML,ELECTROLIT,$17.918,$25.000
7501125174797,ELECTROLIT  MORA AZUL 625 ML,ELECTROLIT,$18.330,$25.000
7501125104268,ELECTROLIT  FRESA 625 ML,ELECTROLIT,$18.330,$25.000
7501125103582,ELECTROLIT SABOR PIÑA 625 ML,ELECTROLIT,$17.900,$25.000
7501125174803,ELECTROLIT JAMAICA 625 ML,ELECTROLIT,$20.000,$25.000
7501125149221,ELECTROLIT FRESA CON KIWI  625 ML,ELECTROLIT,$18.330,$25.000
7501125118562,ELECTROLIT  LIMA LIMÓN 625ML,ELECTROLIT,$17.900,$25.000
7501125104343,ELECTROLIT MANZANA 625ML,ELECTROLIT,$18.330,$25.000
7501125104411,ELECTROLIT COCO 625ML,ELECTROLIT,$19.000,$25.000
7501125144851,ELECTROLIT UVA 625ML,ELECTROLIT,$18.330,$25.000
7501013610024,LORIA MANTEQUILLA PURA DE VACA SIN SAL 90GR,EMBUTIDOS Y QUESOS,$0.000,$28.000
7503020964190,SOFUL LT FRESA 200ML,EMBUTIDOS Y QUESOS,$0.000,$10.000
39620,SALAMANCA JAMON DE PAVO 1KG,EMBUTIDOS Y QUESOS,$87.737,$136.000
25083,EL TAMBOR QUESO PANELA 1KG,EMBUTIDOS Y QUESOS,$80.938,$132.000
7501303907193,QUESO PANELA EL EDEN,EMBUTIDOS Y QUESOS,$104.900,$140.000
7501040067013,JAMON DE PIERNA HORNEADO GALICIA,EMBUTIDOS Y QUESOS,$88.500,$132.000
203265,QUESO PANELA DURNAGUEÑO A GRANEL,EMBUTIDOS Y QUESOS,$0.000,$144.000
03068,GALY JAMON AMERICANO PIERNA,EMBUTIDOS Y QUESOS,$71.895,$140.000
2151656,CHORIZO A GRANEL KG,EMBUTIDOS Y QUESOS,$0.000,$100.000
8719200241244,IBERIA MARGARINA 170 G.,EMBUTIDOS Y QUESOS,$16.667,$23.000
84956115,SALCHICHA ANY A GRANEL,EMBUTIDOS Y QUESOS,$31.861,$65.000
8741,SALCHICHA SAN ANTONIO A GRANEL,EMBUTIDOS Y QUESOS,$50.000,$65.000
8785643112,QUESO MANCHEGO NOCHE BUENA A GRANEL,EMBUTIDOS Y QUESOS,$152.000,$216.000
7501013611113,MANTEQUILLA UNTABLE GLORIA SIN SAL 250G,EMBUTIDOS Y QUESOS,$0.000,$50.000
7501013610697,MANTEQUILLA UNTABLE LA ABUELITA 250G,EMBUTIDOS Y QUESOS,$29.740,$38.000
7501013620160,MARGARINA SAN ANTONIO 90G,EMBUTIDOS Y QUESOS,$0.000,$12.000
7501040006975,JAMON DE PIERNA CHIMEX,EMBUTIDOS Y QUESOS,$28.000,$35.000
7503004450022,MAIZ BLANCO POZOLERO 900GR SAN JUAN,EMBUTIDOS Y QUESOS,$0.000,$29.000
7411,TOCINO A GRANEL,EMBUTIDOS Y QUESOS,$0.000,$160.000
9585461,TOCINETA EL PATRON,EMBUTIDOS Y QUESOS,$100.000,$130.000
7895,JAMON DE PIERNA EL PATRÓN,EMBUTIDOS Y QUESOS,$111.000,$160.000
7503019114025,EL SEMBRADOR MAÍZ POZOLERO 1 KG,EMBUTIDOS Y QUESOS,$0.000,$26.000
7677280000568,POZOLE REY SANTIAGO 1KG,EMBUTIDOS Y QUESOS,$23.000,$23.000
4551524584,JAMON DE PAVO GALICIA,EMBUTIDOS Y QUESOS,$83.500,$132.000
323152152,SALCHICHA SUELTA CHERO,EMBUTIDOS Y QUESOS,$38.000,$44.000
7501032601133,DEL RANCHO QUESO LIQUIDO 1LT,EMBUTIDOS Y QUESOS,$35.000,$38.000
505050,TOCINO LA BARCA KG,EMBUTIDOS Y QUESOS,$100.000,$140.000
1235893,SAN MARTIN LONGANIZA,EMBUTIDOS Y QUESOS,$88.000,$104.000
8719200450394,PRIMAVERA CHANTILLY 190GR,EMBUTIDOS Y QUESOS,$29.000,$47.000
7501040067327,QUESO DE PUERCO GALICIA,EMBUTIDOS Y QUESOS,$93.000,$130.000
1234231051,FRIJOL DE SALCHICHA,EMBUTIDOS Y QUESOS,$12.000,$12.000
1541524101524,EL SEMBRADOR MAÍZ POZOLERO 1 KG,EMBUTIDOS Y QUESOS,$16.000,$26.000
2588221,QUESO AMARILLO PIEZA  SUELTA,EMBUTIDOS Y QUESOS,$2.000,$2.000
7501032601058,QUESO AMARILLO  CASTELL 180 G,EMBUTIDOS Y QUESOS,$10.000,$15.000
8719200450615,MANTEQUILLA IBERIA 90G,EMBUTIDOS Y QUESOS,$10.500,$15.000
1698723,SALCHICHA AGRANEL  TIPO VIENA,EMBUTIDOS Y QUESOS,$0.000,$100.000
7501077510063,QUESO PANELA  LA FRANJA,EMBUTIDOS Y QUESOS,$84.300,$100.000
20101,QUESO RAYADO KG,EMBUTIDOS Y QUESOS,$42.000,$48.000
021000011209,KRAF PARMESANO RALLADO 453GR,EMBUTIDOS Y QUESOS,$123.000,$123.000
02020,SALCHICHA ALPINO KG,EMBUTIDOS Y QUESOS,$44.000,$48.000
151,PECHUGA DE PAVO ALPINO KG,EMBUTIDOS Y QUESOS,$80.000,$100.000
7501032600686,MARGARINA IBERIA 4 EN 1 90GR,EMBUTIDOS Y QUESOS,$6.000,$8.000
2023,SALCHICHA FUD A GRANEL KG,EMBUTIDOS Y QUESOS,$58.579,$55.000
2022,LONGANIZA CHALCO A GRANEL KG,EMBUTIDOS Y QUESOS,$88.900,$88.000
2021,PIERNA REAL SAN RAFAEL A GRANEL KG,EMBUTIDOS Y QUESOS,$142.000,$192.000
2020,PECHUGA DE PAVO SAN RAFAEL A GRANEL KG,EMBUTIDOS Y QUESOS,$142.000,$192.000
2016,QUESO DE PUERCO FUD A GRANEL KG,EMBUTIDOS Y QUESOS,$75.000,$112.000
2015,QUESO MANCHEGO A GRANEL KG,EMBUTIDOS Y QUESOS,$104.900,$216.000
2013,QUESO OAXACA A GRANEL KG,EMBUTIDOS Y QUESOS,$156.500,$140.000
2012,QUESO DOBLE CREMA A GRANEL KG,EMBUTIDOS Y QUESOS,$107.600,$140.000
2010,QUESO CANASTO A GRANEL KG,EMBUTIDOS Y QUESOS,$118.200,$130.000
7501052420462,LA SIERRA FRIJOL PERUANO 1 KG,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$60.000
7501052421476,LA SIERRA FRIJOL NEGRO 900GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$45.000
7501052421506,LA SIERRA FRIJOL PINTO 900GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$45.000
7501003127778,HERDEZ SALSA CHIPOTLE 210 GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$18.000
1753567,PALILLOS PZ,"ENLATADOS, TETRAPACK Y EN BOLSA",$1.000,$4.000
7501005110426,MAIZENA FECULA DE MAIZ 425GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$48.000
7501052421407,LA SIERRA FRIJOLES BAYOS REFRITOS CON CHIPOTLE 430GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$25.000
7501052470047,CLEMENTE JACQUES ADERESO PARA ENSALADA HALIANA 710GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$85.000
735257007143,D GARI VAINILLA SABORIZANTE 240ML,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$19.000
735257003909,D GARI POLVO FLAN VAINILLA 115GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$12.000
7501379124395,BUENO LENTEJA 500GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$30.000
7501379119704,BUENO AVENA NATURAL 400 GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$25.000
7501379201423,BUENO MAIZ PALOMERO 500 GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$25.000
7506475107372,NESCAFÉ CAPPUCCINO CHURRO,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$13.000
7501023350644,LOS PORTALES CAFE SOLUBLE 170 GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$90.000
7501668801273,ABETO AVENA NATURAL 400GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$14.000
7501052421513,LA SIERRA FRIJOLES PERUANOS REFRITOS 650GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$25.000
7501052421408,LA SIERRA FRIJOLES REFRITOS CON CHIPOTLE 430GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$25.000
7501041420039,TUNY ATUN DE AGUA CON ACEITE 130G,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$23.000
7503003279334,CAFE PUNTA DEL CIELO SOLUBLE 3.1GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$5.000
7501058631558,NESTLE CARNATION LECHE EVAPORADA 930ML,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$55.000
7501200486005,"PRONTO CONDENSADA 380G(285,71ML)","ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$28.000
7501017043453,COSTEÑA RAJAS DE JALAPEÑO 340GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$35.000
7501006532814,DEL MONTE ENSALADA CAMPESINA 215GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$20.000
7501006536942,DEL MONTE ENSALADA ELOTE DORADO 225GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$20.000
7501006532746,DEL MONTE ENSALADA DE VERDURAS 215GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$20.000
7501017043460,COSTEÑA JALAPEÑOS ENTEROS 340GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$30.000
7503035928040,DELCAMPO MIEL DE ABEJA 100% NATURAL 200GR,"ENLATADOS, TETRAPACK Y EN BOLSA",$0.000,$40.000
